ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
270;0;0;84;292;0;0;0;0;0;1;0;2;2022-04-30-3:36:4;1,65129E+15
271;1;0;80;275;0;0;0;0;0;1;0;2;2022-04-30-3:36:5;1,65129E+15
272;0;0;86;295;0;0;0;0;0;2;0;2;2022-04-30-3:36:6;1,65129E+15
273;0;0;91;301;0;0;24;3;0;1;0;2;2022-04-30-3:36:7;1,65129E+15
274;1;0;84;288;0;0;0;0;0;1;0;2;2022-04-30-3:36:8;1,65129E+15
275;0;0;84;292;0;0;0;0;0;1;0;2;2022-04-30-3:36:9;1,65129E+15
276;1;0;82;291;0;0;0;0;0;1;0;2;2022-04-30-3:36:10;1,65129E+14
277;0;0;87;297;0;0;0;0;0;1;0;2;2022-04-30-3:36:11;1,65129E+15
278;0;0;84;286;0;0;12;2;0;2;0;2;2022-04-30-3:36:12;1,65129E+15
279;0;0;88;309;0;0;0;0;0;1;0;2;2022-04-30-3:36:13;1,65129E+15
280;0;0;80;285;0;0;0;0;0;1;0;2;2022-04-30-3:36:14;1,65129E+15
281;1;0;94;294;0;0;0;0;0;3;0;2;2022-04-30-3:36:15;1,65129E+15
282;0;0;83;291;0;0;0;0;0;2;0;2;2022-04-30-3:36:16;1,65129E+15
283;1;0;90;302;0;0;12;2;0;2;0;2;2022-04-30-3:36:17;1,65129E+15
284;0;0;84;294;0;0;0;0;0;1;0;2;2022-04-30-3:36:18;1,65129E+15
285;1;0;86;294;0;0;0;0;0;2;0;2;2022-04-30-3:36:19;1,65129E+15
286;0;0;83;288;0;0;0;0;0;1;0;2;2022-04-30-3:36:20;1,65129E+14
287;1;0;88;300;0;0;0;0;0;1;0;2;2022-04-30-3:36:21;1,65129E+15
288;0;0;81;293;0;0;12;2;0;2;0;2;2022-04-30-3:36:22;1,65129E+15
289;0;0;88;305;0;0;0;0;0;1;0;2;2022-04-30-3:36:23;1,65129E+15
