ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
240;0;0;103;465;0;0;56;7;0;1;0;2;2022-04-30-3:35:35;1,65129E+15
241;0;0;144;520;0;0;0;0;1;10;1;11;2022-04-30-3:35:36;1,65129E+15
242;1;0;105;466;0;0;0;0;0;1;0;2;2022-04-30-3:35:37;1,65129E+15
243;0;0;107;474;0;0;32;3;0;1;0;2;2022-04-30-3:35:38;1,65129E+15
244;0;0;105;489;0;0;0;0;0;2;0;2;2022-04-30-3:35:39;1,65129E+15
245;0;0;107;475;0;0;0;0;0;1;0;2;2022-04-30-3:35:40;1,65129E+14
246;1;0;102;458;0;0;0;0;0;1;0;2;2022-04-30-3:35:41;1,65129E+15
247;0;0;104;459;0;0;0;0;0;2;0;2;2022-04-30-3:35:42;1,65129E+15
248;0;0;103;476;0;0;12;2;0;1;0;2;2022-04-30-3:35:43;1,65129E+15
249;0;0;117;483;0;0;0;0;0;1;0;2;2022-04-30-3:35:44;1,65129E+15
250;0;0;98;459;0;0;0;0;0;2;0;2;2022-04-30-3:35:45;1,65129E+15
251;0;0;111;485;0;0;0;0;0;1;0;2;2022-04-30-3:35:46;1,65129E+15
252;0;0;98;455;0;0;0;0;0;1;0;2;2022-04-30-3:35:47;1,65129E+15
253;1;0;109;475;0;0;12;2;0;2;0;2;2022-04-30-3:35:48;1,65129E+15
254;0;0;101;472;0;0;0;0;0;1;0;2;2022-04-30-3:35:49;1,65129E+15
255;0;0;105;474;0;0;0;0;0;1;0;2;2022-04-30-3:35:50;1,65129E+14
256;1;0;101;462;0;0;0;0;0;1;0;2;2022-04-30-3:35:51;1,65129E+15
257;0;0;108;466;0;0;0;0;0;2;0;2;2022-04-30-3:35:52;1,65129E+15
258;0;0;103;472;0;0;12;2;0;1;0;2;2022-04-30-3:35:53;1,65129E+15
259;1;0;110;480;0;0;0;0;0;2;0;2;2022-04-30-3:35:54;1,65129E+15
260;0;0;103;467;0;0;0;0;0;1;0;2;2022-04-30-3:35:55;1,65129E+15
261;0;0;105;474;0;0;0;0;0;1;0;2;2022-04-30-3:35:56;1,65129E+15
262;0;0;99;457;0;0;0;0;0;2;0;2;2022-04-30-3:35:57;1,65129E+15
263;0;0;108;474;0;0;12;2;0;1;0;2;2022-04-30-3:35:58;1,65129E+15
264;0;0;104;482;0;0;0;0;0;1;0;2;2022-04-30-3:35:59;1,65129E+15
265;0;0;107;467;0;0;0;0;0;1;0;2;2022-04-30-3:36:0;16512897600
266;9;1;128;563;0;0;0;0;0;2;0;2;2022-04-30-3:36:1;1,65129E+15
267;0;0;109;462;0;0;0;0;0;2;0;3;2022-04-30-3:36:2;1,65129E+15
268;0;0;104;478;0;0;16;2;0;2;0;2;2022-04-30-3:36:3;1,65129E+15
269;0;0;112;477;0;0;0;0;0;1;0;2;2022-04-30-3:36:4;1,65129E+15
270;0;0;104;471;0;0;0;0;0;1;0;2;2022-04-30-3:36:5;1,65129E+15
271;0;0;111;473;0;0;0;0;0;2;0;2;2022-04-30-3:36:6;1,65129E+15
272;0;0;104;471;0;0;0;0;0;1;0;2;2022-04-30-3:36:7;1,65129E+15
273;0;0;110;478;0;0;12;2;0;1;0;2;2022-04-30-3:36:8;1,65129E+15
274;0;0;105;474;0;0;0;0;0;1;0;2;2022-04-30-3:36:9;1,65129E+15
275;0;0;105;462;0;0;16;3;0;1;0;2;2022-04-30-3:36:10;1,65129E+14
276;1;0;101;470;0;0;0;0;0;1;0;2;2022-04-30-3:36:11;1,65129E+15
277;0;0;105;459;0;0;0;0;0;2;0;2;2022-04-30-3:36:12;1,65129E+15
278;1;0;107;446;0;0;24;3;0;1;0;2;2022-04-30-3:36:13;1,65129E+15
