ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
258;1;0;118;342;0;0;0;0;1;8;1;11;2022-04-30-19:57:51;1,65135E+15
259;0;0;115;340;0;0;0;0;0;7;1;10;2022-04-30-19:57:52;1,65135E+15
260;1;0;100;316;0;0;12;2;0;2;0;4;2022-04-30-19:57:53;1,65135E+15
261;0;0;111;319;0;0;0;0;1;7;1;10;2022-04-30-19:57:54;1,65135E+15
262;1;1;120;349;0;0;0;0;0;7;1;11;2022-04-30-19:57:55;1,65135E+15
263;0;0;118;335;0;0;0;0;0;7;1;11;2022-04-30-19:57:56;1,65135E+15
264;1;0;111;332;0;0;0;0;1;8;1;11;2022-04-30-19:57:57;1,65135E+15
265;1;0;127;363;0;0;12;2;0;7;1;11;2022-04-30-19:57:58;1,65135E+15
266;2;1;107;343;0;0;0;0;0;7;2;11;2022-04-30-19:57:59;1,65135E+15
267;1;0;124;338;0;0;0;0;1;8;1;11;2022-04-30-19:58:0;16513486800
268;12;0;140;442;0;0;0;0;0;7;1;11;2022-04-30-19:58:1;1,65135E+15
269;1;0;121;346;0;0;0;0;0;7;1;11;2022-04-30-19:58:2;1,65135E+15
270;1;0;111;330;0;0;16;2;1;8;1;11;2022-04-30-19:58:3;1,65135E+15
271;1;0;111;333;0;0;0;0;0;7;1;11;2022-04-30-19:58:4;1,65135E+15
272;1;0;113;341;0;0;8;1;0;7;1;11;2022-04-30-19:58:5;1,65135E+15
273;1;0;118;337;0;0;0;0;1;8;1;11;2022-04-30-19:58:6;1,65135E+15
274;1;0;113;330;0;0;0;0;0;7;1;11;2022-04-30-19:58:7;1,65135E+15
275;0;0;124;360;0;0;24;3;0;7;1;11;2022-04-30-19:58:8;1,65135E+15
276;1;0;112;328;0;0;0;0;1;8;1;11;2022-04-30-19:58:9;1,65135E+15
277;1;0;112;332;0;0;16;4;0;7;1;11;2022-04-30-19:58:10;1,65135E+14
278;1;0;112;335;0;0;0;0;0;7;1;11;2022-04-30-19:58:11;1,65135E+15
279;0;0;118;348;0;0;0;0;1;8;1;11;2022-04-30-19:58:12;1,65135E+15
280;2;1;113;334;0;0;12;2;0;7;1;11;2022-04-30-19:58:13;1,65135E+15
281;1;1;116;339;0;0;0;0;0;7;1;11;2022-04-30-19:58:14;1,65135E+15
282;1;0;129;353;0;0;0;0;1;8;1;11;2022-04-30-19:58:15;1,65135E+15
283;1;0;115;338;0;0;0;0;0;7;1;11;2022-04-30-19:58:16;1,65135E+15
284;1;0;109;320;0;0;0;0;0;7;1;11;2022-04-30-19:58:17;1,65135E+15
285;1;0;127;359;0;0;12;2;1;8;1;11;2022-04-30-19:58:18;1,65135E+15
286;0;0;117;335;0;0;0;0;0;7;1;11;2022-04-30-19:58:19;1,65135E+15
287;2;1;113;331;0;0;0;0;0;6;1;10;2022-04-30-19:58:20;1,65135E+14
