cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
1,1,103,457,0,0,0,0,0,1,0,2,2022-04-30,01:15:53
0,0,104,467,0,0,0,0,0,2,0,2,2022-04-30,01:15:54
0,0,103,474,0,0,0,0,0,1,0,2,2022-04-30,01:15:55
0,0,101,457,0,0,0,0,0,1,0,2,2022-04-30,01:15:56
0,0,108,470,0,0,24,3,0,2,0,2,2022-04-30,01:15:57
0,0,100,460,0,0,0,0,0,1,0,2,2022-04-30,01:15:58
0,0,111,489,0,0,0,0,0,2,0,2,2022-04-30,01:15:59
0,0,106,463,0,0,0,0,0,4,0,2,2022-04-30,01:16:00
8,1,127,537,0,0,0,0,0,3,0,2,2022-04-30,01:16:01
0,0,107,473,0,0,16,2,0,2,0,2,2022-04-30,01:16:02
0,0,107,474,0,0,0,0,0,3,0,3,2022-04-30,01:16:03
0,0,101,470,0,0,0,0,0,1,0,2,2022-04-30,01:16:04
1,0,109,488,0,0,0,0,0,1,0,2,2022-04-30,01:16:05
0,0,106,469,0,0,0,0,0,2,0,2,2022-04-30,01:16:06
0,0,102,463,0,0,0,0,0,1,0,2,2022-04-30,01:16:07
0,0,102,473,0,0,12,2,0,1,0,2,2022-04-30,01:16:08
0,0,107,474,0,0,0,0,0,2,0,2,2022-04-30,01:16:09
0,0,100,456,0,0,0,0,0,1,0,2,2022-04-30,01:16:10
0,0,104,466,0,0,0,0,0,1,0,2,2022-04-30,01:16:11
0,0,104,462,0,0,12,3,0,2,0,2,2022-04-30,01:16:12
1,0,108,462,0,0,12,2,0,1,0,2,2022-04-30,01:16:13
0,0,107,463,0,0,0,0,0,1,0,2,2022-04-30,01:16:14
0,0,109,469,0,0,0,0,0,2,0,2,2022-04-30,01:16:15
0,0,99,460,0,0,0,0,0,1,0,2,2022-04-30,01:16:16
0,0,109,480,0,0,0,0,0,1,0,2,2022-04-30,01:16:17
1,0,104,465,0,0,12,2,0,2,0,2,2022-04-30,01:16:18
2,2,143,529,0,0,0,0,1,9,1,11,2022-04-30,01:16:19
0,0,100,458,0,0,0,0,0,2,0,2,2022-04-30,01:16:20
1,0,107,464,0,0,0,0,0,4,0,1,2022-04-30,01:16:21
0,0,102,460,0,0,0,0,0,2,0,2,2022-04-30,01:16:22
0,0,104,478,0,0,12,2,0,1,0,2,2022-04-30,01:16:23
1,0,103,468,0,0,0,0,0,2,0,2,2022-04-30,01:16:24
0,0,103,467,0,0,0,0,0,1,0,2,2022-04-30,01:16:25
0,0,101,466,0,0,0,0,0,1,0,2,2022-04-30,01:16:26
0,0,110,476,0,0,8,1,0,2,0,2,2022-04-30,01:16:27
0,0,106,477,0,0,20,2,0,1,0,2,2022-04-30,01:16:28
0,0,106,474,0,0,0,0,0,1,0,2,2022-04-30,01:16:29
0,0,95,452,0,0,0,0,0,2,0,2,2022-04-30,01:16:30
0,0,106,473,0,0,0,0,0,1,0,2,2022-04-30,01:16:31
0,0,105,467,0,0,28,1,0,1,0,2,2022-04-30,01:16:32
0,0,113,470,0,0,24,2,0,3,0,3,2022-04-30,01:16:33
0,0,104,474,0,0,0,0,0,1,0,2,2022-04-30,01:16:34
0,0,103,466,0,0,0,0,0,1,0,2,2022-04-30,01:16:35
1,0,99,456,0,0,0,0,0,2,0,2,2022-04-30,01:16:36
0,0,106,471,0,0,0,0,0,1,0,2,2022-04-30,01:16:37
0,0,104,468,0,0,12,2,0,1,0,2,2022-04-30,01:16:38
0,0,108,480,0,0,0,0,0,2,0,2,2022-04-30,01:16:39
0,0,101,462,0,0,0,0,0,1,0,2,2022-04-30,01:16:40
0,0,107,474,0,0,0,0,0,1,0,2,2022-04-30,01:16:41
0,0,99,458,0,0,0,0,0,2,0,2,2022-04-30,01:16:42
0,0,105,467,0,0,12,2,0,1,0,2,2022-04-30,01:16:43
0,0,108,479,0,0,0,0,0,1,0,2,2022-04-30,01:16:44
0,0,111,482,0,0,0,0,0,2,0,2,2022-04-30,01:16:45
0,0,103,463,0,0,0,0,0,1,0,2,2022-04-30,01:16:46
0,0,109,466,0,0,0,0,0,1,0,2,2022-04-30,01:16:47
0,0,105,472,0,0,12,2,0,2,0,2,2022-04-30,01:16:48
1,0,115,500,0,0,0,0,0,1,0,2,2022-04-30,01:16:49
0,0,100,456,0,0,0,0,0,1,0,2,2022-04-30,01:16:50
0,0,105,465,0,0,0,0,0,2,0,2,2022-04-30,01:16:51
0,0,103,460,0,0,0,0,0,1,0,2,2022-04-30,01:16:52
0,0,103,466,0,0,12,2,0,1,0,2,2022-04-30,01:16:53
0,0,105,468,0,0,0,0,0,2,0,2,2022-04-30,01:16:54
0,0,107,478,0,0,0,0,0,1,0,2,2022-04-30,01:16:55
0,0,101,458,0,0,0,0,0,1,0,2,2022-04-30,01:16:56
0,0,106,463,0,0,0,0,0,2,0,2,2022-04-30,01:16:57
0,0,102,467,0,0,12,2,0,1,0,2,2022-04-30,01:16:58
0,0,113,490,0,0,0,0,0,1,0,2,2022-04-30,01:16:59
0,0,103,462,0,0,0,0,0,2,0,2,2022-04-30,01:17:00
9,0,128,544,0,0,0,0,0,1,0,2,2022-04-30,01:17:01
3,3,124,535,0,0,20,4,0,1,0,2,2022-04-30,01:17:02
0,0,108,468,0,0,52,2,0,3,0,3,2022-04-30,01:17:03
0,0,99,467,0,0,0,0,0,1,0,2,2022-04-30,01:17:04
0,0,106,477,0,0,0,0,0,1,0,2,2022-04-30,01:17:05
0,0,106,470,0,0,0,0,0,2,0,2,2022-04-30,01:17:06
1,0,104,465,0,0,0,0,0,1,0,2,2022-04-30,01:17:07
0,0,104,476,0,0,12,2,0,1,0,2,2022-04-30,01:17:08
0,0,105,475,0,0,0,0,0,2,0,2,2022-04-30,01:17:09
0,0,103,459,0,0,0,0,0,1,0,2,2022-04-30,01:17:10
0,0,105,475,0,0,0,0,0,1,0,2,2022-04-30,01:17:11
0,0,105,475,0,0,0,0,0,2,0,2,2022-04-30,01:17:12
0,0,107,464,0,0,12,2,0,1,0,2,2022-04-30,01:17:13
0,0,106,477,0,0,0,0,0,1,0,2,2022-04-30,01:17:14
0,0,109,482,0,0,0,0,0,2,0,2,2022-04-30,01:17:15
1,0,104,461,0,0,0,0,0,1,0,2,2022-04-30,01:17:16
0,0,105,466,0,0,0,0,0,1,0,2,2022-04-30,01:17:17
0,0,93,465,0,0,12,2,0,2,0,2,2022-04-30,01:17:18
0,0,101,472,0,0,0,0,0,2,0,2,2022-04-30,01:17:19
0,0,95,451,0,0,0,0,0,4,0,2,2022-04-30,01:17:20
1,0,98,457,0,0,0,0,0,3,0,2,2022-04-30,01:17:21
0,0,94,449,0,0,0,0,0,2,0,2,2022-04-30,01:17:22
0,0,99,469,0,0,12,2,0,1,0,2,2022-04-30,01:17:23
0,0,98,463,0,0,0,0,0,2,0,2,2022-04-30,01:17:24
0,0,107,465,0,0,0,0,0,1,0,2,2022-04-30,01:17:25
