ID, Temperatura, Umidade, Tempo, Data,Unix_time, Discrepancia ,  
188,9,47,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914055640631800,1650928457017221,-1.6492631271836145e+18
189,40,47,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914055640631800,165092845801832,-1.65074896279483e+18
190,40,94,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914055640631800,165092845801832,-1.65074896279483e+18
191,40,94,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914056639057700,165092845801832,-1.650748963793256e+18
192,40,94,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914056639057700,165092845801832,-1.650748963793256e+18
193,30,94,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914056639057700,1650928487047785,-1.64926312815201e+18
194,30,60,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914056639057700,1650928487047785,-1.64926312815201e+18
195,30,60,"1479626074,4633,6138,2531317,3498156,4681,3555,1725737,3148954,4375,3337,1668195,2868298,3349,4374,1731359,2656137,4675,6146,2578347,3460199,6138,4693,2218946,4263301,4332,3340,1621072,3065468,3308,4336,1819560,2557180,5939,4517,2198383,4134574,5555,7371,3037841,4234495,3424,4527,1851841,2783948,4522,3448,1753698,3093335",,1650914086185257200,1650928487047785,-1.6492631576982095e+18
196,30,60,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914086185257200,1650928487047785,-1.6492631576982095e+18
197,24,60,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914086185257200,165092848804886,-1.6507489933364524e+18
198,24,52,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914086185257200,165092848804886,-1.6507489933364524e+18
199,24,52,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914087185248800,165092848804886,-1.650748994336444e+18
200,24,52,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914087185248800,165092848804886,-1.650748994336444e+18
201,18,52,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914087185248800,1650928518018348,-1.6492631586672305e+18
202,18,43,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914087185248800,1650928518018348,-1.6492631586672305e+18
203,18,43,"1479626075,4423,5705,2401666,3371828,4223,3260,1581852,2919140,4246,3319,1445036,3274902,3326,4245,1990777,2251107,4431,5785,2396716,3419230,5767,4417,2168912,4008854,4332,3225,1507931,2858380,3248,4301,1772344,2357282,5639,4300,2026085,3995381,5515,7204,3051346,4086746,3174,4129,1771931,2208510,4144,3172,1393419,2912051",,1650914116736487400,1650928518018348,-1.649263188218469e+18
204,18,43,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914116736487400,1650928518018348,-1.649263188218469e+18
205,1,43,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914116736487400,1650928519019412,-1.649263188217468e+18
206,1,57,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914116736487400,1650928519019412,-1.649263188217468e+18
207,1,57,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914117733677300,1650928519019412,-1.6492631892146578e+18
208,1,57,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914117733677300,1650928519019412,-1.6492631892146578e+18
209,39,57,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914117733677300,1650928548048886,-1.6492631891856284e+18
210,39,44,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914117733677300,1650928548048886,-1.6492631891856284e+18
211,39,44,"1479626076,4519,5971,2591538,3229815,4466,3415,1537106,3182526,4501,3281,1696995,2834877,3286,4481,1765160,2618270,4500,5904,2571912,3150065,5905,4464,2039995,4134808,4405,3423,1586255,3239969,3405,4428,1970443,2473910,5927,4565,2080235,4296102,5648,7398,3199314,4049104,3450,4509,1975363,2555535,4474,3443,1615574,3222395",,1650914147282550000,1650928548048886,-1.649263218734501e+18
212,39,44,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914147282550000,1650928548048886,-1.649263218734501e+18
213,16,44,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914147282550000,165092854904995,-1.650749054427645e+18
214,16,49,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914147282550000,165092854904995,-1.650749054427645e+18
215,16,49,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914148282246400,165092854904995,-1.6507490554273413e+18
216,16,49,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914148282246400,165092854904995,-1.6507490554273413e+18
217,1,49,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914148282246400,1650928579019432,-1.649263219703227e+18
218,1,22,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914148282246400,1650928579019432,-1.649263219703227e+18
219,1,22,"1479626077,4351,5930,2389025,3400826,4459,3213,1662991,2779395,4459,3330,1513583,2898203,3318,4473,1808021,2365796,4354,5883,2413031,3269083,5880,4396,2117801,4004279,4468,3322,1624986,2759220,3320,4468,1731008,2533245,6084,4460,2273302,3737072,5717,7822,2952245,4572833,3299,4449,1742951,2575338,4469,3291,1626708,2787062",,1650914177837868500,1650928579019432,-1.649263249258849e+18
220,1,22,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914177837868500,1650928579019432,-1.649263249258849e+18
221,8,22,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914177837868500,16509285800205,-1.6508976685520684e+18
222,8,61,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914177837868500,16509285800205,-1.6508976685520684e+18
223,8,61,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914178826465800,16509285800205,-1.6508976695406656e+18
224,8,61,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914178826465800,16509285800205,-1.6508976695406656e+18
225,6,61,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914178826465800,165092860904998,-1.6507490859655608e+18
226,6,16,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914178826465800,165092860904998,-1.6507490859655608e+18
227,6,16,"1479626078,4513,5964,2492109,3214135,4449,3381,1518374,3004873,4593,3458,1676018,3110474,3461,4602,1924377,2594489,4465,5995,2421386,3358677,6008,4453,2164612,3916869,4569,3441,1575585,3196836,3454,4546,1995159,2443007,5992,4565,2060156,4345667,5715,7517,3254372,4034073,3498,4649,1963466,2559914,4661,3459,1643452,3076697",,1650914208390215700,165092860904998,-1.6507491155293107e+18
228,6,16,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914208390215700,165092860904998,-1.6507491155293107e+18
229,3,16,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914208390215700,1650928611051059,-1.6492632797791647e+18
230,3,82,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914208390215700,1650928611051059,-1.6492632797791647e+18
231,3,82,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914209371542000,1650928611051059,-1.649263280760491e+18
232,3,82,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914209371542000,1650928611051059,-1.649263280760491e+18
233,34,82,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914209371542000,1650928640020536,-1.6492632807315215e+18
234,34,4,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914209371542000,1650928640020536,-1.6492632807315215e+18
235,34,4,"1479626079,4440,5953,2520039,3253294,4540,3353,1624862,3017238,4251,3217,1513244,2761697,3204,4262,1735663,2332666,4493,5984,2591084,3173908,5990,4502,2071143,4259930,4483,3218,1692951,2749610,3216,4519,1716309,2645790,5903,4280,2117557,3881182,5433,7361,3003975,4050011,3127,4365,1745057,2504191,4330,3187,1574869,2869753",,1650914238945508000,1650928640020536,-1.6492633103054876e+18
